created_at,entry_id,field1,field2,field3,field4,field5,latitude,longitude,elevation,status
2025-04-16T03:55:36+02:00,6126,23.20,43.82,0.747929,-0.08108109,2025-04-16 02:55:35,,,,
2025-04-16T03:55:58+02:00,6127,23.20,43.84,0.7473373,-0.08108109,2025-04-16 02:55:57,,,,
2025-04-16T03:56:20+02:00,6128,23.20,43.83,0.7443787,-0.08108109,2025-04-16 02:56:19,,,,
2025-04-16T03:56:41+02:00,6129,23.18,43.82,0.7467456,-0.08108109,2025-04-16 02:56:40,,,,
2025-04-16T03:57:04+02:00,6130,23.17,43.82,0.7449704,-0.08108109,2025-04-16 02:57:02,,,,
2025-04-16T03:57:25+02:00,6131,23.18,43.82,0.7431953,-0.08108109,2025-04-16 02:57:24,,,,
2025-04-16T03:57:47+02:00,6132,23.18,43.81,0.7349113,-0.08108109,2025-04-16 02:57:46,,,,
2025-04-16T03:58:09+02:00,6133,23.20,43.82,0.7443787,-0.08108109,2025-04-16 02:58:08,,,,
2025-04-16T03:58:30+02:00,6134,23.18,43.82,0.7384615,-0.08108109,2025-04-16 02:58:29,,,,
2025-04-16T03:58:52+02:00,6135,23.17,43.82,0.7485208,-0.08108109,2025-04-16 02:58:51,,,,
2025-04-16T03:59:14+02:00,6136,23.17,43.82,0.7378698,-0.08108109,2025-04-16 02:59:13,,,,
2025-04-16T03:59:36+02:00,6137,23.20,43.82,0.7402367,-0.08108109,2025-04-16 02:59:34,,,,
2025-04-16T03:59:58+02:00,6138,23.21,43.84,0.7473373,-0.08108109,2025-04-16 02:59:56,,,,
2025-04-16T04:00:19+02:00,6139,23.21,43.84,0.7426035,-0.08108109,2025-04-16 03:00:18,,,,
2025-04-16T04:00:41+02:00,6140,23.22,43.84,0.7449704,-0.08108109,2025-04-16 03:00:40,,,,
2025-04-16T04:01:03+02:00,6141,23.20,43.84,0.7473373,-0.08108109,2025-04-16 03:01:02,,,,
2025-04-16T04:01:25+02:00,6142,23.20,43.84,0.7366864,-0.08108109,2025-04-16 03:01:24,,,,
2025-04-16T04:01:46+02:00,6143,23.20,43.83,0.7384615,-0.08108109,2025-04-16 03:01:45,,,,
2025-04-16T04:02:08+02:00,6144,23.20,43.84,0.7420118,-0.08108109,2025-04-16 03:02:07,,,,
2025-04-16T04:02:30+02:00,6145,23.20,43.83,0.743787,-0.08108109,2025-04-16 03:02:29,,,,
2025-04-16T04:02:52+02:00,6146,23.20,43.84,0.7485208,-0.08108109,2025-04-16 03:02:50,,,,
2025-04-16T04:03:13+02:00,6147,23.18,43.83,0.743787,-0.08108109,2025-04-16 03:03:12,,,,
2025-04-16T04:03:35+02:00,6148,23.20,43.83,0.7449704,-0.08108109,2025-04-16 03:03:34,,,,
2025-04-16T04:03:57+02:00,6149,23.18,43.83,0.7502959,-0.08108109,2025-04-16 03:03:56,,,,
2025-04-16T04:04:18+02:00,6150,23.21,43.84,0.7485208,-0.08108109,2025-04-16 03:04:17,,,,
2025-04-16T04:04:40+02:00,6151,23.20,43.84,0.7414201,-0.08108109,2025-04-16 03:04:39,,,,
2025-04-16T04:05:02+02:00,6152,23.21,43.84,0.7485208,-0.08108109,2025-04-16 03:05:01,,,,
2025-04-16T04:05:23+02:00,6153,23.20,43.83,0.7455621,-0.08108109,2025-04-16 03:05:22,,,,
2025-04-16T04:05:45+02:00,6154,23.18,43.82,0.743787,-0.08108109,2025-04-16 03:05:44,,,,
2025-04-16T04:06:07+02:00,6155,23.18,43.83,0.7360947,-0.08108109,2025-04-16 03:06:06,,,,
2025-04-16T04:06:29+02:00,6156,23.21,43.83,0.735503,-0.08108109,2025-04-16 03:06:28,,,,
2025-04-16T04:06:51+02:00,6157,23.20,43.83,0.7402367,-0.08108109,2025-04-16 03:06:49,,,,
2025-04-16T04:07:12+02:00,6158,23.18,43.84,0.7366864,-0.08108109,2025-04-16 03:07:11,,,,
2025-04-16T04:07:34+02:00,6159,23.18,43.83,0.7378698,-0.08108109,2025-04-16 03:07:33,,,,
2025-04-16T04:07:56+02:00,6160,23.18,43.82,0.739645,-0.08108109,2025-04-16 03:07:55,,,,
2025-04-16T04:08:18+02:00,6161,23.20,43.84,0.7408284,-0.08108109,2025-04-16 03:08:16,,,,
2025-04-16T04:08:39+02:00,6162,23.20,43.84,0.7443787,-0.08108109,2025-04-16 03:08:38,,,,
2025-04-16T04:09:01+02:00,6163,23.18,43.83,0.7497041,-0.08108109,2025-04-16 03:09:00,,,,
2025-04-16T04:09:23+02:00,6164,23.20,43.83,0.7408284,-0.08108109,2025-04-16 03:09:22,,,,
2025-04-16T04:09:44+02:00,6165,23.18,43.82,0.7449704,-0.07972973,2025-04-16 03:09:43,,,,
2025-04-16T04:10:06+02:00,6166,23.20,43.82,0.7485208,-0.08108109,2025-04-16 03:10:05,,,,
2025-04-16T04:10:28+02:00,6167,23.17,43.82,0.7473373,-0.08108109,2025-04-16 03:10:27,,,,
2025-04-16T04:10:50+02:00,6168,23.18,43.81,0.747929,-0.08108109,2025-04-16 03:10:48,,,,
2025-04-16T04:11:11+02:00,6169,23.20,43.82,0.7420118,-0.08108109,2025-04-16 03:11:10,,,,
2025-04-16T04:11:33+02:00,6170,23.18,43.83,0.7455621,-0.07675676,2025-04-16 03:11:32,,,,
2025-04-16T04:11:55+02:00,6171,23.17,43.82,0.7461538,-0.08054054,2025-04-16 03:11:54,,,,
2025-04-16T04:12:17+02:00,6172,23.18,43.83,0.7426035,-0.07162162,2025-04-16 03:12:16,,,,
2025-04-16T04:12:39+02:00,6173,23.16,43.82,0.7443787,-0.07783784,2025-04-16 03:12:38,,,,
2025-04-16T04:13:01+02:00,6174,23.18,43.83,0.7461538,-0.06945946,2025-04-16 03:12:59,,,,
2025-04-16T04:13:22+02:00,6175,23.18,43.83,0.7455621,-0.07405406,2025-04-16 03:13:21,,,,
2025-04-16T04:13:44+02:00,6176,23.20,43.83,0.7455621,-0.07540541,2025-04-16 03:13:43,,,,
2025-04-16T04:14:06+02:00,6177,23.20,43.82,0.7426035,-0.06945946,2025-04-16 03:14:05,,,,
2025-04-16T04:14:27+02:00,6178,23.21,43.84,0.7384615,-0.06918919,2025-04-16 03:14:26,,,,
2025-04-16T04:14:49+02:00,6179,23.18,43.82,0.7449704,-0.0627027,2025-04-16 03:14:48,,,,
2025-04-16T04:15:11+02:00,6180,23.18,43.81,0.7402367,-0.06378379,2025-04-16 03:15:10,,,,
2025-04-16T04:15:33+02:00,6181,23.18,43.82,0.7402367,-0.05972973,2025-04-16 03:15:32,,,,
2025-04-16T04:15:55+02:00,6182,23.18,43.83,0.7461538,-0.06675675,2025-04-16 03:15:53,,,,
2025-04-16T04:16:16+02:00,6183,23.20,43.83,0.7337278,-0.06378379,2025-04-16 03:16:15,,,,
2025-04-16T04:16:38+02:00,6184,23.18,43.82,0.7360947,-0.06081081,2025-04-16 03:16:37,,,,
2025-04-16T04:17:00+02:00,6185,23.18,43.82,0.7461538,-0.05918919,2025-04-16 03:16:59,,,,
2025-04-16T04:17:22+02:00,6186,23.18,43.81,0.7426035,-0.05135135,2025-04-16 03:17:20,,,,
2025-04-16T04:17:43+02:00,6187,23.18,43.81,0.7502959,-0.05783784,2025-04-16 03:17:42,,,,
2025-04-16T04:18:05+02:00,6188,23.18,43.81,0.7455621,-0.04810811,2025-04-16 03:18:04,,,,
2025-04-16T04:18:27+02:00,6189,23.18,43.82,0.7485208,-0.05486486,2025-04-16 03:18:26,,,,
2025-04-16T04:18:48+02:00,6190,23.18,43.83,0.7384615,-0.05027027,2025-04-16 03:18:47,,,,
2025-04-16T04:19:10+02:00,6191,23.17,43.80,0.739645,-0.05027027,2025-04-16 03:19:09,,,,
2025-04-16T04:19:32+02:00,6192,23.17,43.80,0.7366864,-0.04135135,2025-04-16 03:19:31,,,,
2025-04-16T04:19:54+02:00,6193,23.18,43.81,0.7420118,-0.03918919,2025-04-16 03:19:52,,,,
2025-04-16T04:20:15+02:00,6194,23.18,43.82,0.743787,-0.03756757,2025-04-16 03:20:14,,,,
2025-04-16T04:20:37+02:00,6195,23.18,43.83,0.7485208,-0.04189189,2025-04-16 03:20:36,,,,
2025-04-16T04:20:59+02:00,6196,23.18,43.83,0.7485208,-0.04054054,2025-04-16 03:20:58,,,,
2025-04-16T04:21:20+02:00,6197,23.18,43.83,0.7449704,-0.0345946,2025-04-16 03:21:19,,,,
2025-04-16T04:21:42+02:00,6198,23.18,43.81,0.7390532,-0.03405406,2025-04-16 03:21:41,,,,
2025-04-16T04:22:05+02:00,6199,23.16,43.80,0.7461538,-0.02918919,2025-04-16 03:22:03,,,,
2025-04-16T04:22:27+02:00,6200,23.17,43.80,0.7502959,-0.02459459,2025-04-16 03:22:26,,,,
2025-04-16T04:22:49+02:00,6201,23.15,43.80,0.7455621,-0.02108108,2025-04-16 03:22:47,,,,
2025-04-16T04:23:11+02:00,6202,23.16,43.80,0.7384615,-0.01864865,2025-04-16 03:23:09,,,,
2025-04-16T04:23:33+02:00,6203,23.16,43.81,0.7473373,-0.02486487,2025-04-16 03:23:32,,,,
2025-04-16T04:23:55+02:00,6204,23.16,43.79,0.739645,-0.01675676,2025-04-16 03:23:53,,,,
2025-04-16T04:24:16+02:00,6205,23.15,43.80,0.7378698,-0.01189189,2025-04-16 03:24:15,,,,
2025-04-16T04:24:39+02:00,6206,23.15,43.80,0.7431953,-0.01702703,2025-04-16 03:24:37,,,,
2025-04-16T04:25:00+02:00,6207,23.15,43.80,0.7426035,-0.006756758,2025-04-16 03:24:59,,,,
2025-04-16T04:25:22+02:00,6208,23.16,43.80,0.7473373,-0.008108109,2025-04-16 03:25:21,,,,
2025-04-16T04:25:44+02:00,6209,23.16,43.81,0.747929,-0.0005405406,2025-04-16 03:25:43,,,,
2025-04-16T04:26:06+02:00,6210,23.16,43.81,0.7366864,0.0008108109,2025-04-16 03:26:05,,,,
2025-04-16T04:26:28+02:00,6211,23.17,43.82,0.7455621,-0.003243243,2025-04-16 03:26:27,,,,
2025-04-16T04:26:50+02:00,6212,23.18,43.82,0.7473373,0.006756758,2025-04-16 03:26:49,,,,
2025-04-16T04:27:11+02:00,6213,23.17,43.82,0.7426035,0.002162162,2025-04-16 03:27:10,,,,
2025-04-16T04:27:33+02:00,6214,23.18,43.80,0.7455621,0.0127027,2025-04-16 03:27:32,,,,
2025-04-16T04:27:55+02:00,6215,23.17,43.81,0.7508876,0.01351351,2025-04-16 03:27:54,,,,
2025-04-16T04:28:17+02:00,6216,23.17,43.82,0.7497041,0.01108108,2025-04-16 03:28:16,,,,
2025-04-16T04:28:39+02:00,6217,23.17,43.81,0.7378698,0.0145946,2025-04-16 03:28:37,,,,
2025-04-16T04:29:01+02:00,6218,23.17,43.82,0.7473373,0.02297297,2025-04-16 03:29:00,,,,
2025-04-16T04:29:23+02:00,6219,23.17,43.81,0.7390532,0.02,2025-04-16 03:29:22,,,,
2025-04-16T04:29:46+02:00,6220,23.16,43.80,0.7426035,0.02945946,2025-04-16 03:29:43,,,,
2025-04-16T04:30:07+02:00,6221,23.17,43.81,0.7337278,0.03135135,2025-04-16 03:30:06,,,,
2025-04-16T04:30:29+02:00,6222,23.17,43.82,0.7473373,0.03,2025-04-16 03:30:28,,,,
2025-04-16T04:30:51+02:00,6223,23.17,43.82,0.7426035,0.04081081,2025-04-16 03:30:50,,,,
2025-04-16T04:31:12+02:00,6224,23.17,43.82,0.7384615,0.03594594,2025-04-16 03:31:11,,,,
2025-04-16T04:31:34+02:00,6225,23.17,43.81,0.7473373,0.04,2025-04-16 03:31:33,,,,
2025-04-16T04:31:56+02:00,6226,23.17,43.82,0.7449704,0.05054054,2025-04-16 03:31:55,,,,
2025-04-16T04:32:18+02:00,6227,23.17,43.82,0.7426035,0.04675675,2025-04-16 03:32:17,,,,
2025-04-16T04:32:40+02:00,6228,23.17,43.82,0.7426035,0.05,2025-04-16 03:32:39,,,,
2025-04-16T04:33:02+02:00,6229,23.18,43.83,0.7426035,0.06162162,2025-04-16 03:33:00,,,,
2025-04-16T04:33:24+02:00,6230,23.17,43.80,0.747929,0.06621622,2025-04-16 03:33:23,,,,
2025-04-16T04:33:46+02:00,6231,23.18,43.81,0.747929,0.06189189,2025-04-16 03:33:44,,,,
2025-04-16T04:34:07+02:00,6232,23.17,43.82,0.7343195,0.06648648,2025-04-16 03:34:06,,,,
2025-04-16T04:34:30+02:00,6233,23.17,43.81,0.7473373,0.07,2025-04-16 03:34:28,,,,
2025-04-16T04:34:52+02:00,6234,23.18,43.84,0.7497041,0.07459459,2025-04-16 03:34:51,,,,
2025-04-16T04:35:13+02:00,6235,23.20,43.82,0.7455621,0.08459459,2025-04-16 03:35:12,,,,
2025-04-16T04:35:35+02:00,6236,23.18,43.83,0.747929,0.08621622,2025-04-16 03:35:34,,,,
2025-04-16T04:35:57+02:00,6237,23.18,43.81,0.7366864,0.08810811,2025-04-16 03:35:56,,,,
2025-04-16T04:36:19+02:00,6238,23.18,43.82,0.7461538,0.08864864,2025-04-16 03:36:18,,,,
2025-04-16T04:36:41+02:00,6239,23.20,43.82,0.747929,0.09216216,2025-04-16 03:36:40,,,,
2025-04-16T04:37:02+02:00,6240,23.20,43.83,0.7461538,0.1040541,2025-04-16 03:37:01,,,,
2025-04-16T04:37:24+02:00,6241,23.20,43.82,0.7390532,0.09891892,2025-04-16 03:37:23,,,,
2025-04-16T04:37:46+02:00,6242,23.20,43.82,0.7497041,0.1048649,2025-04-16 03:37:45,,,,
2025-04-16T04:38:08+02:00,6243,23.18,43.83,0.7384615,0.1064865,2025-04-16 03:38:07,,,,
2025-04-16T04:38:30+02:00,6244,23.18,43.83,0.7408284,0.1108108,2025-04-16 03:38:28,,,,
2025-04-16T04:38:51+02:00,6245,23.18,43.82,0.747929,0.1221622,2025-04-16 03:38:50,,,,
2025-04-16T04:39:13+02:00,6246,23.18,43.83,0.7390532,0.1194595,2025-04-16 03:39:12,,,,
2025-04-16T04:39:35+02:00,6247,23.17,43.81,0.7384615,0.122973,2025-04-16 03:39:34,,,,
2025-04-16T04:39:56+02:00,6248,23.18,43.82,0.7497041,0.1337838,2025-04-16 03:39:55,,,,
2025-04-16T04:40:18+02:00,6249,23.18,43.81,0.7473373,0.1318919,2025-04-16 03:40:17,,,,
2025-04-16T04:40:40+02:00,6250,23.17,43.81,0.7455621,0.1386486,2025-04-16 03:40:39,,,,
2025-04-16T04:41:02+02:00,6251,23.20,43.83,0.7491124,0.1481081,2025-04-16 03:41:00,,,,
2025-04-16T04:41:23+02:00,6252,23.18,43.82,0.7408284,0.1510811,2025-04-16 03:41:22,,,,
2025-04-16T04:41:45+02:00,6253,23.17,43.81,0.7514792,0.1564865,2025-04-16 03:41:44,,,,
2025-04-16T04:42:07+02:00,6254,23.18,43.82,0.7390532,0.1540541,2025-04-16 03:42:05,,,,
2025-04-16T04:42:28+02:00,6255,23.18,43.83,0.7402367,0.1651351,2025-04-16 03:42:27,,,,
2025-04-16T04:42:51+02:00,6256,23.17,43.82,0.7414201,0.1648649,2025-04-16 03:42:49,,,,
2025-04-16T04:43:13+02:00,6257,23.18,43.82,0.7461538,0.1745946,2025-04-16 03:43:11,,,,
2025-04-16T04:43:35+02:00,6258,23.18,43.81,0.7360947,0.1791892,2025-04-16 03:43:34,,,,
2025-04-16T04:43:56+02:00,6259,23.18,43.82,0.7420118,0.1772973,2025-04-16 03:43:56,,,,
2025-04-16T04:44:18+02:00,6260,23.18,43.82,0.7455621,0.1905405,2025-04-16 03:44:17,,,,
2025-04-16T04:44:40+02:00,6261,23.16,43.81,0.7461538,0.1872973,2025-04-16 03:44:39,,,,
2025-04-16T04:45:02+02:00,6262,23.16,43.81,0.7366864,0.1927027,2025-04-16 03:45:01,,,,
2025-04-16T04:45:24+02:00,6263,23.17,43.81,0.7420118,0.1994595,2025-04-16 03:45:23,,,,
2025-04-16T04:45:46+02:00,6264,23.18,43.81,0.7384615,0.2072973,2025-04-16 03:45:44,,,,
2025-04-16T04:46:08+02:00,6265,23.16,43.80,0.7449704,0.2143243,2025-04-16 03:46:06,,,,
2025-04-16T04:46:30+02:00,6266,23.16,43.80,0.7461538,0.2143243,2025-04-16 03:46:28,,,,
2025-04-16T04:46:52+02:00,6267,23.16,43.80,0.7449704,0.2178378,2025-04-16 03:46:51,,,,
2025-04-16T04:47:14+02:00,6268,23.17,43.81,0.743787,0.2256757,2025-04-16 03:47:12,,,,
2025-04-16T04:47:35+02:00,6269,23.17,43.81,0.7360947,0.2340541,2025-04-16 03:47:34,,,,
2025-04-16T04:47:57+02:00,6270,23.17,43.81,0.735503,0.2310811,2025-04-16 03:47:56,,,,
2025-04-16T04:48:19+02:00,6271,23.18,43.81,0.7378698,0.2421622,2025-04-16 03:48:18,,,,
2025-04-16T04:48:40+02:00,6272,23.18,43.80,0.7378698,0.2381081,2025-04-16 03:48:39,,,,
2025-04-16T04:49:02+02:00,6273,23.17,43.81,0.7431953,0.2432432,2025-04-16 03:49:01,,,,
2025-04-16T04:49:24+02:00,6274,23.17,43.82,0.7491124,0.2516216,2025-04-16 03:49:23,,,,
2025-04-16T04:49:46+02:00,6275,23.20,43.82,0.7414201,0.2527027,2025-04-16 03:49:45,,,,
2025-04-16T04:50:08+02:00,6276,23.16,43.80,0.7455621,0.2513514,2025-04-16 03:50:07,,,,
2025-04-16T04:50:30+02:00,6277,23.17,43.80,0.7420118,0.2589189,2025-04-16 03:50:28,,,,
2025-04-16T04:50:52+02:00,6278,23.17,43.81,0.743787,0.2643243,2025-04-16 03:50:50,,,,
2025-04-16T04:51:14+02:00,6279,23.17,43.82,0.7473373,0.2610811,2025-04-16 03:51:13,,,,
2025-04-16T04:51:36+02:00,6280,23.18,43.81,0.7455621,0.2648649,2025-04-16 03:51:34,,,,
2025-04-16T04:51:58+02:00,6281,23.17,43.81,0.7431953,0.2748649,2025-04-16 03:51:56,,,,
2025-04-16T04:52:21+02:00,6282,23.17,43.82,0.735503,0.2710811,2025-04-16 03:52:19,,,,
2025-04-16T04:52:42+02:00,6283,23.18,43.81,0.7473373,0.2810811,2025-04-16 03:52:41,,,,
2025-04-16T04:53:05+02:00,6284,23.20,43.83,0.7414201,0.2786486,2025-04-16 03:53:03,,,,
2025-04-16T04:53:26+02:00,6285,23.20,43.83,0.7485208,0.2894595,2025-04-16 03:53:25,,,,
2025-04-16T04:53:48+02:00,6286,23.18,43.82,0.743787,0.2864865,2025-04-16 03:53:47,,,,
2025-04-16T04:54:10+02:00,6287,23.18,43.82,0.7443787,0.2959459,2025-04-16 03:54:09,,,,
2025-04-16T04:54:32+02:00,6288,23.17,43.82,0.7426035,0.2997297,2025-04-16 03:54:31,,,,
2025-04-16T04:54:54+02:00,6289,23.18,43.84,0.7485208,0.2991892,2025-04-16 03:54:53,,,,
2025-04-16T04:55:16+02:00,6290,23.18,43.84,0.7390532,0.3021622,2025-04-16 03:55:14,,,,
2025-04-16T04:55:38+02:00,6291,23.21,43.84,0.7360947,0.3056757,2025-04-16 03:55:37,,,,
2025-04-16T04:56:00+02:00,6292,23.21,43.84,0.7426035,0.3094594,2025-04-16 03:55:59,,,,
2025-04-16T04:56:22+02:00,6293,23.20,43.84,0.7455621,0.3202703,2025-04-16 03:56:21,,,,
2025-04-16T04:56:44+02:00,6294,23.20,43.84,0.7384615,0.3167567,2025-04-16 03:56:43,,,,
2025-04-16T04:57:05+02:00,6295,23.21,43.84,0.7360947,0.3262162,2025-04-16 03:57:04,,,,
2025-04-16T04:57:28+02:00,6296,23.22,43.84,0.7360947,0.3243243,2025-04-16 03:57:26,,,,
2025-04-16T04:57:50+02:00,6297,23.21,43.84,0.7402367,0.3337838,2025-04-16 03:57:49,,,,
2025-04-16T04:58:11+02:00,6298,23.21,43.84,0.7325444,0.3321622,2025-04-16 03:58:10,,,,
2025-04-16T04:58:33+02:00,6299,23.20,43.84,0.7390532,0.3435135,2025-04-16 03:58:32,,,,
2025-04-16T04:58:55+02:00,6300,23.20,43.84,0.7426035,0.342973,2025-04-16 03:58:54,,,,
2025-04-16T04:59:17+02:00,6301,23.21,43.84,0.7366864,0.3513514,2025-04-16 03:59:16,,,,
2025-04-16T04:59:39+02:00,6302,23.21,43.83,0.7420118,0.3486486,2025-04-16 03:59:38,,,,
2025-04-16T05:00:01+02:00,6303,23.21,43.84,0.7420118,0.3527027,2025-04-16 03:59:59,,,,
2025-04-16T05:00:22+02:00,6304,23.21,43.84,0.7372781,0.3608108,2025-04-16 04:00:21,,,,
2025-04-16T05:00:44+02:00,6305,23.21,43.84,0.7473373,0.36,2025-04-16 04:00:43,,,,
2025-04-16T05:01:06+02:00,6306,23.20,43.84,0.747929,0.3654054,2025-04-16 04:01:05,,,,
2025-04-16T05:01:27+02:00,6307,23.20,43.84,0.7449704,0.3691892,2025-04-16 04:01:26,,,,
2025-04-16T05:01:49+02:00,6308,23.23,43.85,0.7372781,0.3713514,2025-04-16 04:01:48,,,,
2025-04-16T05:02:11+02:00,6309,23.21,43.85,0.7461538,0.3743243,2025-04-16 04:02:10,,,,
2025-04-16T05:02:34+02:00,6310,23.21,43.84,0.7360947,0.3845946,2025-04-16 04:02:32,,,,
2025-04-16T05:02:56+02:00,6311,23.21,43.84,0.7360947,0.3816216,2025-04-16 04:02:54,,,,
2025-04-16T05:03:18+02:00,6312,23.22,43.84,0.7408284,0.3918919,2025-04-16 04:03:17,,,,
2025-04-16T05:03:40+02:00,6313,23.21,43.84,0.739645,0.3937838,2025-04-16 04:03:38,,,,
2025-04-16T05:04:01+02:00,6314,23.21,43.84,0.7449704,0.3937838,2025-04-16 04:04:00,,,,
2025-04-16T05:04:23+02:00,6315,23.22,43.84,0.7390532,0.3989189,2025-04-16 04:04:22,,,,
2025-04-16T05:04:45+02:00,6316,23.21,43.83,0.7455621,0.4013514,2025-04-16 04:04:44,,,,
2025-04-16T05:05:06+02:00,6317,23.20,43.84,0.735503,0.4105405,2025-04-16 04:05:05,,,,
2025-04-16T05:05:29+02:00,6318,23.22,43.85,0.7384615,0.4127027,2025-04-16 04:05:27,,,,
2025-04-16T05:05:52+02:00,6319,23.20,43.85,0.743787,0.4127027,2025-04-16 04:05:50,,,,
2025-04-16T05:06:14+02:00,6320,23.21,43.84,0.7502959,0.4221622,2025-04-16 04:06:13,,,,
2025-04-16T05:06:36+02:00,6321,23.21,43.84,0.7455621,0.4194594,2025-04-16 04:06:35,,,,
2025-04-16T05:06:58+02:00,6322,23.22,43.84,0.7426035,0.4237838,2025-04-16 04:06:57,,,,
2025-04-16T05:07:21+02:00,6323,23.20,43.84,0.7366864,0.4259459,2025-04-16 04:07:19,,,,
2025-04-16T05:07:43+02:00,6324,23.22,43.84,0.743787,0.4310811,2025-04-16 04:07:41,,,,
2025-04-16T05:08:05+02:00,6325,23.21,43.84,0.7402367,0.4381081,2025-04-16 04:08:04,,,,
2025-04-16T05:08:27+02:00,6326,23.22,43.84,0.7485208,0.4372973,2025-04-16 04:08:26,,,,
2025-04-16T05:08:48+02:00,6327,23.22,43.84,0.7449704,0.4451352,2025-04-16 04:08:47,,,,
2025-04-16T05:09:10+02:00,6328,23.22,43.85,0.7449704,0.4432432,2025-04-16 04:09:09,,,,
2025-04-16T05:09:32+02:00,6329,23.23,43.85,0.7449704,0.4456757,2025-04-16 04:09:31,,,,
2025-04-16T05:09:54+02:00,6330,23.22,43.84,0.7461538,0.4489189,2025-04-16 04:09:52,,,,
2025-04-16T05:10:15+02:00,6331,23.21,43.84,0.7378698,0.4513514,2025-04-16 04:10:14,,,,
2025-04-16T05:10:37+02:00,6332,23.22,43.84,0.7461538,0.4548649,2025-04-16 04:10:36,,,,
2025-04-16T05:10:59+02:00,6333,23.22,43.84,0.7331361,0.458919,2025-04-16 04:10:58,,,,
2025-04-16T05:11:21+02:00,6334,23.23,43.84,0.7455621,0.4605405,2025-04-16 04:11:19,,,,
2025-04-16T05:11:42+02:00,6335,23.24,43.86,0.7449704,0.4635135,2025-04-16 04:11:41,,,,
2025-04-16T05:12:04+02:00,6336,23.23,43.87,0.7408284,0.4681081,2025-04-16 04:12:03,,,,
2025-04-16T05:12:26+02:00,6337,23.23,43.87,0.7408284,0.4705406,2025-04-16 04:12:25,,,,
2025-04-16T05:12:47+02:00,6338,23.24,43.85,0.7378698,0.4802703,2025-04-16 04:12:46,,,,
2025-04-16T05:13:09+02:00,6339,23.23,43.85,0.7366864,0.4837838,2025-04-16 04:13:08,,,,
2025-04-16T05:13:31+02:00,6340,23.24,43.86,0.7461538,0.4856757,2025-04-16 04:13:30,,,,
2025-04-16T05:13:53+02:00,6341,23.22,43.85,0.7473373,0.4845946,2025-04-16 04:13:52,,,,
2025-04-16T05:14:14+02:00,6342,23.23,43.85,0.7402367,0.487027,2025-04-16 04:14:13,,,,
2025-04-16T05:14:36+02:00,6343,23.22,43.85,0.7461538,0.4897297,2025-04-16 04:14:35,,,,
2025-04-16T05:14:58+02:00,6344,23.22,43.84,0.7426035,0.4975676,2025-04-16 04:14:57,,,,
2025-04-16T05:15:20+02:00,6345,23.22,43.85,0.7426035,0.5002703,2025-04-16 04:15:19,,,,
2025-04-16T05:15:41+02:00,6346,23.24,43.86,0.7426035,0.5032433,2025-04-16 04:15:40,,,,
2025-04-16T05:16:03+02:00,6347,23.24,43.86,0.7366864,0.5027027,2025-04-16 04:16:02,,,,
2025-04-16T05:16:25+02:00,6348,23.24,43.86,0.7455621,0.508919,2025-04-16 04:16:24,,,,
2025-04-16T05:16:47+02:00,6349,23.25,43.87,0.7449704,0.5070271,2025-04-16 04:16:45,,,,
2025-04-16T05:17:08+02:00,6350,23.23,43.87,0.7426035,0.5097298,2025-04-16 04:17:07,,,,
2025-04-16T05:17:30+02:00,6351,23.25,43.87,0.7408284,0.5151351,2025-04-16 04:17:29,,,,
2025-04-16T05:17:52+02:00,6352,23.24,43.87,0.7426035,0.5151351,2025-04-16 04:17:51,,,,
2025-04-16T05:18:13+02:00,6353,23.24,43.85,0.7426035,0.5232432,2025-04-16 04:18:12,,,,
2025-04-16T05:18:35+02:00,6354,23.24,43.87,0.743787,0.5208108,2025-04-16 04:18:34,,,,
2025-04-16T05:18:57+02:00,6355,23.25,43.87,0.7473373,0.5243243,2025-04-16 04:18:56,,,,
2025-04-16T05:19:19+02:00,6356,23.25,43.87,0.7473373,0.5294595,2025-04-16 04:19:18,,,,
2025-04-16T05:19:41+02:00,6357,23.26,43.87,0.7461538,0.5345946,2025-04-16 04:19:39,,,,
2025-04-16T05:20:02+02:00,6358,23.27,43.88,0.7390532,0.5372973,2025-04-16 04:20:01,,,,
2025-04-16T05:20:24+02:00,6359,23.27,43.89,0.7455621,0.5375676,2025-04-16 04:20:23,,,,
2025-04-16T05:20:46+02:00,6360,23.26,43.88,0.7414201,0.5381081,2025-04-16 04:20:45,,,,
2025-04-16T05:21:07+02:00,6361,23.26,43.87,0.7473373,0.5445946,2025-04-16 04:21:06,,,,
2025-04-16T05:21:29+02:00,6362,23.26,43.87,0.743787,0.5475676,2025-04-16 04:21:28,,,,
2025-04-16T05:21:51+02:00,6363,23.27,43.88,0.7360947,0.5456757,2025-04-16 04:21:50,,,,
2025-04-16T05:22:13+02:00,6364,23.26,43.87,0.7366864,0.5478378,2025-04-16 04:22:11,,,,
2025-04-16T05:22:34+02:00,6365,23.25,43.86,0.7384615,0.552973,2025-04-16 04:22:33,,,,
2025-04-16T05:22:56+02:00,6366,23.25,43.87,0.7426035,0.5575676,2025-04-16 04:22:55,,,,
2025-04-16T05:23:18+02:00,6367,23.25,43.87,0.7390532,0.5602703,2025-04-16 04:23:17,,,,
2025-04-16T05:23:40+02:00,6368,23.25,43.87,0.7414201,0.5583784,2025-04-16 04:23:39,,,,
2025-04-16T05:24:01+02:00,6369,23.26,43.87,0.743787,0.5618919,2025-04-16 04:24:00,,,,
